YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,unit_id
2023.0000000000,1699.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/23,,2023/04/23,3.2931954890,3.9559444620,true,AB,,,"20240530",2023_1699,"34"
2023.0000000000,1646.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/27,,2023/05/28,1.1160254965,1.3977843599,true,AB,,,"20240530",2023_1646,"34"
2023.0000000000,1779.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/15,,2023/04/15,1.0654657114,1.3368493209,true,AB,,,"20240530",2023_1779,"34"
2023.0000000000,1672.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/06/23,,2023/06/27,12.9623465190,14.7691291960,true,AB,,,"20240530",2023_1672,"34"
2023.0000000000,1773.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/28,,2023/06/28,2.9484744834,3.5569926527,true,AB,,,"20240530",2023_1773,"34"
2023.0000000000,1722.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/05,,2023/05/21,1.1055842783,1.3852094129,true,AB,,,"20240530",2023_1722,"34"
2023.0000000000,1769.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/13,,2023/05/13,4.2169847346,5.0175433063,true,AB,,,"20240530",2023_1769,"34"
2023.0000000000,1742.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/22,,2023/07/22,2.3013069157,2.8029342217,true,AB,,,"20240530",2023_1742,"34"
2023.0000000000,1786.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/21,,2023/08/21,1.3678034167,1.6997328182,true,AB,,,"20240530",2023_1786,"34"
2023.0000000000,1777.0000000000,Agency,Aerial survey,Direct from GPS,Human,,,2023/10/04,,2023/10/04,3.9964119146,4.7649641053,true,AB,,,"20240530",2023_1777,"34"
2023.0000000000,1649.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/27,,2023/04/27,1.1439798364,1.4314291227,true,AB,,,"20240530",2023_1649,"34"
2023.0000000000,1768.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/28,,2023/04/28,1.4074967430,1.7471290653,true,AB,,,"20240530",2023_1768,"34"
2023.0000000000,1776.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/29,,2023/07/30,2.4921787623,3.0260931201,true,AB,,,"20240530",2023_1776,"34"
2023.0000000000,1669.0000000000,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/06,,2023/05/06,154.0888732700,159.5728000700,true,AB,,,"20240530",2023_1669,"34"
2023.0000000000,1753.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/05/04,48.6126578810,52.6343840230,true,AB,,,"20240530",2023_1753,"34"
2023.0000000000,1747.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/23,,2023/07/23,1.4282288931,1.7718639231,true,AB,,,"20240530",2023_1747,"34"
2023.0000000000,1724.0000000000,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/14,,2023/05/25,4.1912531976,4.9881047601,true,AB,,,"20240530",2023_1724,"34"
2023.0000000000,1772.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/06/21,,2023/06/30,40.5796211070,44.2440556590,true,AB,,,"20240530",2023_1772,"34"
2023.0000000000,1682.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/14,,2023/07/19,3.5563580575,4.2594138123,true,AB,,,"20240530",2023_1682,"34"
2023.0000000000,1651.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/05/01,7.1525822932,8.3386916506,true,AB,,,"20240530",2023_1651,"34"
2023.0000000000,1737.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/16,,2023/07/16,2.4062324770,2.9256933131,true,AB,,,"20240530",2023_1737,"34"
2023.0000000000,1704.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/06/04,,2023/06/06,2.9880486411,3.6028802814,true,AB,,,"20240530",2023_1704,"34"
2023.0000000000,1647.0000000000,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/05/15,,2023/05/16,2.4242001831,2.9466939148,true,AB,,,"20240530",2023_1647,"34"
2023.0000000000,2132.0000000000,Agency,Undefined,Buffered points,Natural,,,2023/07/25,,,2.2981900785,2.7992843791,true,PC,WB,,"20240530",2023_2132,"34"
2023.0000000000,1750.0000000000,Agency,Aerial survey,Direct from GPS,Undetermined,,,2023/05/13,,2023/05/13,13.9755819770,15.8774195700,true,AB,,,"20240530",2023_1750,"35"
2023.0000000000,2192.0000000000,Agency,Undefined,Undefined,Human,,,2023/04/14,,,1.7111656004,2.1081222337,true,PC,EI,true,"20240530",2023_2192,"35"
2023.0000000000,2193.0000000000,Agency,Undefined,Undefined,Human,,,2023/04/16,,,7.8245801936,9.0905738880,true,PC,EI,true,"20240530",2023_2193,"35"
2023.0000000000,2180.0000000000,Agency,Undefined,Undefined,Human,,,2023/04/30,,,0.0291799308,0.0420645877,true,PC,EI,,"20240530",2023_2180,"35"
2023.0000000000,2139.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,2023/04/14,2023/04/30,2023/04/29,,2023/05/22,144.7673092000,144.7673092000,,PC,WL,,"20240530",2023_2139,"36"
2023.0000000000,1663.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/09/25,,2023/09/25,0.4920106724,0.6360126035,true,AB,,,"20240530",2023_1663,"36"
2023.0000000000,2147.0000000000,Agency,Undefined,Undefined,Natural,,,2023/05/05,,,0.0009947977,0.0016337544,true,PC,JA,,"20240530",2023_2147,"36"
2023.0000000000,2148.0000000000,Agency,Undefined,Undefined,Human,,,2023/06/01,,,0.0497493351,0.0702553001,true,PC,JA,,"20240530",2023_2148,"36"
2023.0000000000,2149.0000000000,Agency,Undefined,Undefined,Undetermined,,,2023/06/04,,,0.0009948091,0.0016337724,true,PC,JA,,"20240530",2023_2149,"36"
2023.0000000000,2150.0000000000,Agency,Undefined,Undefined,Human,,,2023/06/19,,,0.0009947928,0.0016337466,true,PC,JA,,"20240530",2023_2150,"36"
2023.0000000000,2151.0000000000,Agency,Undefined,Undefined,Human,,,2023/07/03,,,0.0994905058,0.1367915234,true,PC,JA,,"20240530",2023_2151,"36"
2023.0000000000,2152.0000000000,Agency,Undefined,Undefined,Undetermined,,,2023/07/09,,,0.0099495946,0.0149509344,true,PC,JA,,"20240530",2023_2152,"36"
2023.0000000000,2153.0000000000,Agency,Undefined,Undefined,Human,,,2023/07/09,,,0.0009947824,0.0016337303,true,PC,JA,,"20240530",2023_2153,"36"
2023.0000000000,2154.0000000000,Agency,Undefined,Undefined,Undetermined,,,2023/07/19,,,0.0009947988,0.0016337561,true,PC,JA,,"20240530",2023_2154,"36"
2023.0000000000,2155.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/21,,,0.0994904189,0.1367914085,true,PC,JA,,"20240530",2023_2155,"36"
2023.0000000000,2156.0000000000,Agency,Undefined,Undefined,Human,,,2023/08/25,,,0.0009947871,0.0016337377,true,PC,JA,,"20240530",2023_2156,"36"
2023.0000000000,2182.0000000000,Agency,Undefined,Undefined,Natural,,,2023/09/17,,,1.4971736379,1.8540211853,true,PC,JA,,"20240530",2023_2182,"36"
2023.0000000000,2157.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/23,,,0.5920862479,0.7599297193,true,PC,JA,,"20240530",2023_2157,"36"
2023.0000000000,2158.0000000000,Agency,Undefined,Undefined,Natural,,,2023/09/01,,,2.3738561162,2.8878366093,true,PC,JA,,"20240530",2023_2158,"36"
2023.0000000000,2159.0000000000,Agency,Undefined,Undefined,Human,,,2023/06/04,,,1.6861382382,2.0784703504,true,PC,JA,,"20240530",2023_2159,"36"
2023.0000000000,2184.0000000000,Agency,Undefined,Undefined,Undetermined,,,2023/10/24,,,0.0009968671,0.0016370217,true,PC,JA,,"20240530",2023_2184,"36"
2023.0000000000,2161.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/30,,,0.0089464240,0.0134987456,true,PC,BA,,"20240530",2023_2161,"36"
2023.0000000000,2162.0000000000,Agency,Undefined,Undefined,Human,,,2023/07/03,,,0.0099426089,0.0149408422,true,PC,BA,,"20240530",2023_2162,"36"
2023.0000000000,2165.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/14,,,0.0397705281,0.0566506322,true,PC,BA,,"20240530",2023_2165,"36"
2023.0000000000,2167.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/04,,,0.0497806712,0.0702978443,true,PC,BA,,"20240530",2023_2167,"36"
2023.0000000000,2168.0000000000,Agency,Undefined,Undefined,Human,,,2023/08/04,,,0.0895894141,0.1236775529,true,PC,BA,,"20240530",2023_2168,"36"
2023.0000000000,2181.0000000000,Agency,Undefined,Undefined,Natural,,,2023/05/05,,,0.1989651244,0.2663423353,true,PC,BA,,"20240530",2023_2181,"36"
2023.0000000000,702.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,,,,,2023/05/12,711.1306837200,711.1306837200,,AB,,,"20240530",2023_702,"37"
2023.0000000000,357.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/10,2023/09/02,2023/06/04,,2023/09/05,31834.5098710000,31834.5098710000,,BC,,,"20240530",2023_357,"38"
2023.0000000000,778.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/08,2023/09/03,2023/07/10,,2023/09/22,4601.1595937000,4601.1595937000,,BC,,,"20240530",2023_778,"38"
2023.0000000000,1406.0000000000,Agency,Ground survey,Direct from GPS,Natural,2023/07/08,2023/07/08,2023/06/16,2023/07/19,,51.8887350100,56.0402873330,true,BC,,,"20240530",2023_1406,"38"
2023.0000000000,359.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/02/06,2023/10/20,2023/05/12,,2023/10/13,465633.3866600000,465633.3866600000,,BC,,,"20240530",2023_359,"38"
2023.0000000000,356.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/23,2023/09/24,2023/06/28,,2023/10/08,63591.0368310000,63591.0368310000,,BC,,,"20240530",2023_356,"38"
2023.0000000000,358.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/30,2023/07/16,2023/06/28,,2023/09/05,3280.1583433000,3280.1583433000,,BC,,,"20240530",2023_358,"38"
2023.0000000000,1419.0000000000,Agency,Undefined,Manually delineated,Natural,2023/08/05,2023/08/07,2023/08/03,2023/10/31,,186.9428048400,192.1575719500,true,BC,,,"20240530",2023_1419,"38"
2023.0000000000,836.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/09,2023/09/22,2023/07/09,,2023/10/08,896.7028340200,896.7028340200,,BC,,,"20240530",2023_836,"38"
2023.0000000000,1474.0000000000,Agency,Aerial survey,Direct from GPS,Natural,2023/07/16,2023/07/16,2023/07/15,,,41.1293462040,44.8201449600,true,BC,,,"20240530",2023_1474,"38"
2023.0000000000,889.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/22,2023/09/23,2023/09/16,,2023/10/08,2874.0839224000,2874.0839224000,,BC,,,"20240530",2023_889,"38"
2023.0000000000,697.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/13,2023/09/02,2023/07/13,,2023/09/15,1865.3699786000,1865.3699786000,,BC,,,"20240530",2023_697,"38"
2023.0000000000,360.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/05/12,2023/09/23,2023/05/11,,2023/09/12,27388.3490980000,27388.3490980000,,BC,,,"20240530",2023_360,"38"
2023.0000000000,355.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/21,2023/09/23,2023/08/24,,2023/10/08,55508.7269630000,55508.7269630000,,BC,,,"20240530",2023_355,"38"
2023.0000000000,310.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/05/16,2023/12/06,2023/05/11,,2023/10/10,265642.4086900000,265642.4086900000,,BC,,,"20240530",2023_310,"38"
2023.0000000000,891.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/10,2023/09/23,2023/09/02,,2023/10/22,662.4000882700,662.4000882700,,BC,,,"20240530",2023_891,"38"
2023.0000000000,353.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/01,2023/09/24,2023/07/15,,2023/10/13,24286.6658750000,24286.6658750000,,BC,,,"20240530",2023_353,"38"
2023.0000000000,354.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/03,2023/11/23,2023/06/04,,2023/10/13,328202.7418800000,328202.7418800000,,BC,,,"20240530",2023_354,"38"
2023.0000000000,726.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/13,2023/07/10,2023/05/11,,2023/07/30,15558.1856360000,15558.1856360000,,BC,,,"20240530",2023_726,"38"
2023.0000000000,1472.0000000000,Agency,Aerial survey,Direct from GPS,Natural,2023/07/08,2023/07/09,2023/06/28,,,150.2435022300,155.7423746200,true,BC,,,"20240530",2023_1472,"38"
2023.0000000000,725.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/12,2023/07/05,2023/06/04,,2023/08/15,288.7190981100,288.7190981100,,BC,,,"20240530",2023_725,"38"
2023.0000000000,1501.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/13,,,42.5471369660,46.3045702700,true,BC,,,"20240530",2023_1501,"38"
2023.0000000000,1388.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/16,2023/10/04,,116.0282597400,121.4801973600,true,BC,,,"20240530",2023_1388,"38"
2023.0000000000,1473.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/06/22,,,5.7772847986,6.7910556400,true,BC,,,"20240530",2023_1473,"38"
2023.0000000000,1485.0000000000,Agency,Undefined,Undefined,Natural,2023/07/22,2023/07/22,2023/07/20,2023/08/05,,55.6110546900,59.9000817140,true,BC,,,"20240530",2023_1485,"38"
2023.0000000000,1486.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/22,2023/08/15,,0.3467982247,0.4543904926,true,BC,,,"20240530",2023_1486,"38"
2023.0000000000,1516.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/09/01,,,11.5353067320,13.2024636260,true,BC,,,"20240530",2023_1516,"38"
2023.0000000000,1466.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/04,2023/07/05,,2.0918582861,2.5572296328,true,BC,,,"20240530",2023_1466,"38"
2023.0000000000,1499.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/02,2023/08/09,,2.5249679709,3.0643610151,true,BC,,,"20240530",2023_1499,"38"
2023.0000000000,1421.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/04,2023/06/01,,1.2511557183,1.5601347368,true,BC,,,"20240530",2023_1421,"38"
2023.0000000000,1463.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/28,2023/07/11,,14.0994394090,16.0126792490,true,BC,,,"20240530",2023_1463,"38"
2023.0000000000,1500.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/08/03,2023/09/30,,38.9170994640,42.4999505270,true,BC,,,"20240530",2023_1500,"38"
2023.0000000000,1517.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/09/13,,,6.4502578717,7.5499505341,true,BC,,,"20240530",2023_1517,"38"
2023.0000000000,1449.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/22,2023/07/11,,33.3893390130,36.6794683100,true,BC,,,"20240530",2023_1449,"38"
2023.0000000000,1405.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/14,2023/07/18,,3.9855998101,4.7525695026,true,BC,,,"20240530",2023_1405,"38"
2023.0000000000,1483.0000000000,Agency,Ground survey,Direct from GPS,Human,2023/04/29,2023/04/29,2023/04/28,2023/05/30,,106.9747206000,112.3529028100,true,BC,,,"20240530",2023_1483,"39"
2023.0000000000,895.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,2023/05/02,2023/09/22,2023/05/05,,2023/06/16,27604.8661040000,27604.8661040000,,BC,,,"20240530",2023_895,"39"
2023.0000000000,797.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/02/08,2023/09/15,2023/06/06,,2023/08/15,20829.3672610000,20829.3672610000,,BC,,,"20240530",2023_797,"39"
2023.0000000000,890.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/24,2023/09/22,2023/06/24,,2023/08/16,13047.6678990000,13047.6678990000,,BC,,,"20240530",2023_890,"39"
2023.0000000000,737.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/06,2023/06/12,2023/06/06,,2023/06/30,3279.3645392000,3279.3645392000,,BC,,,"20240530",2023_737,"39"
2023.0000000000,888.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/10,2023/09/23,2023/07/10,,2023/10/22,6705.1073760000,6705.1073760000,,BC,,,"20240530",2023_888,"39"
2023.0000000000,723.0000000000,MAFiMS,Landsat,Processed imagery,Human,2023/04/18,2023/05/13,2023/05/01,2023/10/11,2023/05/25,4073.8591290000,4073.8591290000,,BC,,,"20240530",2023_723,"39"
2023.0000000000,741.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,2023/04/07,2023/05/12,2023/05/01,2023/10/05,2023/05/17,309.1856626900,309.1856626900,,BC,,,"20240530",2023_741,"39"
2023.0000000000,896.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/10/08,2023/10/12,2023/09/13,,2023/10/22,1193.5071194000,1193.5071194000,,BC,,,"20240530",2023_896,"39"
2023.0000000000,1420.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/07,2023/10/07,,14.6876575570,16.6544296080,true,BC,,,"20240530",2023_1420,"39"
2023.0000000000,1557.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/09/02,2024/03/22,,10.8475468540,12.4447887750,true,BC,,,"20240530",2023_1557,"39"
2023.0000000000,1553.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/22,,8.2762623115,9.5945371756,true,BC,,,"20240530",2023_1553,"39"
2023.0000000000,1407.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/14,2023/08/10,,1.2786810697,1.5931193143,true,BC,,,"20240530",2023_1407,"39"
2023.0000000000,1529.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/13,2023/06/05,,25.8603046090,28.6900253230,true,BC,,,"20240530",2023_1529,"39"
2023.0000000000,1404.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/07/24,,11.2002674030,12.8335899220,true,BC,,,"20240530",2023_1404,"39"
2023.0000000000,1591.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/27,2023/05/02,,1.7101158800,2.1068788852,true,BC,,,"20240530",2023_1591,"39"
2023.0000000000,1527.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/05/06,2023/05/07,,2.0425552596,2.4992573485,true,BC,,,"20240530",2023_1527,"39"
2023.0000000000,1602.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/03,2023/05/29,,89.0050480150,94.1454922870,true,BC,,,"20240530",2023_1602,"39"
2023.0000000000,1471.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/28,2023/05/01,,17.0574606840,19.2302515590,true,BC,,,"20240530",2023_1471,"39"
2023.0000000000,1556.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/09/01,2023/12/14,,2.0061689340,2.4564384168,true,BC,,,"20240530",2023_1556,"39"
2023.0000000000,1526.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/06,2023/05/08,,1.4843064927,1.8386994752,true,BC,,,"20240530",2023_1526,"39"
2023.0000000000,1587.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/28,2023/05/09,,89.9078471150,95.0634054690,true,BC,,,"20240530",2023_1587,"39"
2023.0000000000,736.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,,,,,2023/05/15,193.8064491300,193.8064491300,,BC,,,"20240530",2023_736,"39"
2023.0000000000,1588.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/28,2023/05/02,,1.4961126393,1.8527579810,true,BC,,,"20240530",2023_1588,"39"
2023.0000000000,1387.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/04,2023/06/09,,4.3686028103,5.1908649114,true,BC,,,"20240530",2023_1387,"39"
2023.0000000000,1402.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/06/24,2023/11/01,,2.8162128666,3.4034562419,true,BC,,,"20240530",2023_1402,"39"
2023.0000000000,1567.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/16,2023/04/19,,2.0098309832,2.4607492137,true,BC,,,"20240530",2023_1567,"39"
2023.0000000000,1554.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/07/11,2023/07/17,,1.9242349536,2.3599089877,true,BC,,,"20240530",2023_1554,"39"
2023.0000000000,1589.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/28,2023/04/29,,1.2746861229,1.5883337455,true,BC,,,"20240530",2023_1589,"39"
2023.0000000000,1389.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/14,2023/07/12,,5.3772540014,6.3383546726,true,BC,,,"20240530",2023_1389,"39"
2023.0000000000,1496.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,2023/05/09,,3.9907306616,4.7584514854,true,BC,,,"20240530",2023_1496,"39"
2023.0000000000,1482.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/28,2023/05/09,,9.7601035953,11.2429596280,true,BC,,,"20240530",2023_1482,"39"
2023.0000000000,1601.0000000000,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/02,2023/05/09,,11.8207811540,13.5164405120,true,BC,,,"20240530",2023_1601,"39"
2023.0000000000,1401.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/06/23,,,55.1775089500,59.4510500170,true,BC,,,"20240530",2023_1401,"39"
2023.0000000000,1586.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/21,2023/04/22,,1.5795679907,1.9520147275,true,BC,,,"20240530",2023_1586,"39"
2023.0000000000,1514.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/01/01,2023/05/24,,3.3652999992,4.0391827777,true,BC,,,"20240530",2023_1514,"39"
2023.0000000000,1603.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/04,2023/05/06,,7.0619514807,8.2370836635,true,BC,,,"20240530",2023_1603,"39"
2023.0000000000,1498.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/10,2023/05/11,,1.0665116262,1.3381109780,true,BC,,,"20240530",2023_1498,"39"
