Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median
55.88621475,-89.50916846,1008,2023,197,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-02,2023-07-03,2023-07-03,2023-10-02,2023-08-08,168.1876243,168.1876243,,ON,,,20240530,2023_197,212.801002,46.4335
50.41241148,-119.3037791,1009,2023,1425,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-07,2023-07-15,,4.165527025,4.958665379,TRUE,BC,,,20240530,2023_1425,,
60.5306091,-122.1978561,1010,2023,51,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-15,2023-07-15,2023-07-14,2023-09-01,2023-08-15,291.3134419,291.3134419,,NT,,,20240530,2023_51,498.941986,88.954002
51.13977646,-122.9364788,1011,2023,865,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-09-15,2023-09-16,2023-09-04,2023-10-20,2023-10-08,174.298651,174.298651,,BC,,,20240530,2023_865,388.639511,59.389999
58.9910251,-119.2276661,1012,2023,1684,Agency,Undefined,Manually delineated,Human,,,2023-07-16,,2023-07-16,15.48552731,17.52333494,TRUE,AB,,,20240530,2023_1684,709.049011,133.923996
48.49090432,-75.63478197,1013,2023,2066,Agency,Satellite undefined,Processed imagery,Natural,,,2023-07-02,2023-07-04,,8.469631833,8.469631833,,QC,,,20240530,2023_2066,,
49.63502351,-119.6132616,1014,2023,1476,Agency,Aerial survey,Direct from GPS,Human,,,2023-07-21,2023-08-08,,3.29032237,3.952626252,TRUE,BC,,,20240530,2023_1476,,
50.51811077,-67.83666151,1015,2023,2071,Agency,Satellite undefined,Processed imagery,Natural,,,2023-07-04,2023-07-16,,157.4840265,157.4840265,,QC,,,20240530,2023_2071,,
57.65305836,-123.3776208,1016,2023,1531,Agency,Ground survey,Direct from GPS,Human,,,2023-09-21,2023-09-29,,9.677000471,11.15090928,TRUE,BC,,,20240530,2023_1531,455.071014,104.227997
53.49260062,-87.83005623,1017,2023,213,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-06,2023-07-22,2023-07-03,2023-08-14,2023-08-16,302.9323485,302.9323485,,ON,,,20240530,2023_213,256.494995,42.722
54.09476467,-115.3272639,1018,2023,1782,Agency,Ground survey,Direct from GPS,Human,,,2023-04-29,,2023-05-02,41.45647692,45.16282326,TRUE,AB,,,20240530,2023_1782,,
52.10025068,-124.2336361,1019,2023,1176,Agency,Ground survey,Direct from GPS,Human,,,2023-04-06,2023-05-01,,4.763533448,5.641259193,TRUE,BC,,,20240530,2023_1176,,
50.6613336,-123.0949773,1020,2023,767,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-07,2023-07-16,2023-06-30,2023-10-20,2023-08-22,163.5105931,163.5105931,,BC,,,20240530,2023_767,257.12201,57.061501
62.76565743,-102.0266872,1021,2023,30,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-19,2023-07-20,2023-07-22,2023-09-08,2023-08-15,190.5291895,190.5291895,,NT,,,20240530,2023_30,299.478989,60.5345
50.6564396,-119.9421768,1022,2023,1289,Agency,Ground survey,Direct from GPS,Undetermined,,,2023-03-26,2023-03-28,,2.691395533,3.258306282,TRUE,BC,,,20240530,2023_1289,,
62.92082478,-137.8611811,1023,2023,2094,Agency,Landsat,Manually delineated,Natural,,,2023-08-07,2023-09-29,,181.7550879,181.7550879,,YT,,,20240530,2023_2094,477.303009,95.098999
54.72841039,-120.1358655,1024,2023,1553,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-08,2023-07-22,,8.276262312,9.594537176,TRUE,BC,,,20240530,2023_1553,,
57.23911203,-116.3438427,1025,2023,1745,Agency,Undefined,Manually delineated,Natural,,,2023-07-23,,2023-07-30,193.485065,198.6185315,TRUE,AB,,,20240530,2023_1745,504.802002,67.897003
56.5626672,-119.0863268,1026,2023,1715,Agency,Ground survey,Direct from GPS,Human,,,2023-04-28,,2023-04-28,16.19965578,18.29957646,TRUE,AB,,,20240530,2023_1715,,
55.07675619,-128.2587568,1027,2023,1325,Agency,Aerial survey,Direct from GPS,Natural,2023-07-12,2023-07-13,2023-07-10,2023-11-21,,102.7074671,108.040685,TRUE,BC,,,20240530,2023_1325,318.195999,73.8325
56.98255883,-121.3912357,1028,2023,1407,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-14,2023-08-10,,1.27868107,1.593119314,TRUE,BC,,,20240530,2023_1407,,
50.32638889,-95.73694444,1029,2023,1070,Agency,Aerial survey,Buffered points,Natural,,,2023-08-06,,2023-08-07,0.099440874,0.136725916,TRUE,MB,,,20240530,2023_1070,,
54.84188708,-118.9590781,1030,2023,1654,Agency,Ground survey,Direct from GPS,Human,,,2023-05-06,,2023-05-09,15.43182944,17.46491149,TRUE,AB,,,20240530,2023_1654,249.466995,63.001999
58.04810228,-115.6066535,1031,2023,1681,Agency,Undefined,Manually delineated,Human,,,2023-07-08,,2023-07-08,20.14110241,22.56155835,TRUE,AB,,,20240530,2023_1681,536.130981,89.787003
56.45805588,-108.6528033,1032,2023,988,Agency,Satellite hotspots,Manually delineated,Human,2023-05-30,2023-05-30,2023-05-29,2023-06-13,,290.7057496,293.7674277,TRUE,SK,,,20240530,2023_988,497.460495,156.352501
50.48526694,-125.3873842,1033,2023,1335,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-17,2023-11-10,,84.40985498,89.46771804,TRUE,BC,,,20240530,2023_1335,476.380005,161.656998
49.97951194,-68.71451351,1034,2023,1992,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-30,2023-06-03,,9.089969078,9.089969078,,QC,,,20240530,2023_1992,,
54.40986675,-125.6903247,1035,2023,1580,Agency,Undefined,Manually delineated,Natural,,,2023-07-09,2023-07-16,,0.309881256,0.407787432,TRUE,BC,,,20240530,2023_1580,,
51.31715996,-119.0925445,1036,2023,1451,Agency,Undefined,Manually delineated,Natural,,,2023-08-24,2023-08-27,,1.003518625,1.262037342,TRUE,BC,,,20240530,2023_1451,,
49.62771484,-117.1822756,1037,2023,1536,Agency,Aerial survey,Direct from GPS,Natural,2023-08-08,2023-08-08,2023-08-07,2023-09-11,,46.07995128,49.99526024,TRUE,BC,,,20240530,2023_1536,190.018005,75.396004
51.87481582,-118.7826592,1038,2023,1397,Agency,Aerial survey,Direct from GPS,Natural,2023-07-23,2023-07-23,2023-07-12,2023-10-19,,166.2216719,171.6347062,TRUE,BC,,,20240530,2023_1397,280.144012,78.797997
51.71071899,-118.1692471,1039,2023,1413,Agency,Undefined,Manually delineated,Natural,2023-07-23,2023-07-24,2023-07-10,2023-10-19,,332.057831,333.8374052,TRUE,BC,,,20240530,2023_1413,190.343994,43.227001
53.19821451,-87.0468957,1040,2023,1617,Agency,Undefined,Undefined,Natural,2023-07-06,2023-07-06,2023-07-03,2023-08-13,,63.7424061,58.88953271,TRUE,ON,,,20240530,2023_1617,263.040985,49.057999
53.195,-99.86777778,1041,2023,1145,Agency,Aerial survey,Buffered points,Human,,,2023-09-19,,2023-10-03,1.991290043,2.438920537,TRUE,MB,,,20240530,2023_1145,,
53.80896424,-114.7794597,1042,2023,707,MAFiMS,Landsat,Processed imagery,Undetermined,,,,,2023-05-12,651.69341,651.69341,,AB,,,20240530,2023_707,385.306,76.362
52.88256872,-96.84856169,1043,2023,397,MAFiMS,Landsat,Processed imagery,Natural,,,2023-06-07,,2023-06-30,5.543069039,5.543069039,,MB,,,20240530,2023_397,,
52.43601176,-119.9852485,1044,2023,1571,Agency,Aerial survey,Direct from GPS,Natural,2023-07-21,2023-07-21,2023-07-01,2023-09-27,,11.47246441,13.13330695,TRUE,BC,,,20240530,2023_1571,373.656509,103.712501
66.97947615,-126.561895,1045,2023,287,MAFiMS,Landsat,Processed imagery,Natural,,,2023-08-21,,2023-09-16,11.07622713,11.07622713,,NT,,,20240530,2023_287,,
49.32237274,-114.8142293,1046,2023,1578,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-30,2023-09-12,,9.707892852,11.18513121,TRUE,BC,,,20240530,2023_1578,366.481995,95.508003
59.76003567,-119.9109351,1047,2023,1683,Agency,Undefined,Manually delineated,Natural,2023-07-15,2023-07-15,2023-07-15,,2023-07-29,54.81783805,59.07842863,TRUE,AB,,,20240530,2023_1683,665.863007,136.298996
52.6986852,-99.10131298,1048,2023,459,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-04,,2023-07-25,1.968942141,1.968942141,,MB,,,20240530,2023_459,,
47.60170212,-76.15557055,1049,2023,2054,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-16,,9.428989027,9.428989027,,QC,,,20240530,2023_2054,,
55.06732735,-125.8727362,1050,2023,1385,Agency,Undefined,Manually delineated,Natural,,,2023-07-08,2023-11-06,,20.30854018,22.74185187,TRUE,BC,,,20240530,2023_1385,,
50.61546346,-120.1841239,1051,2023,1290,Agency,Ground survey,Direct from GPS,Undetermined,,,2023-03-27,2023-03-27,,0.211473409,0.282421198,TRUE,BC,,,20240530,2023_1290,,
45.40509983,-64.59960976,1052,2023,1858,Agency,Ground survey,Direct from GPS,Human,,,2023-04-16,,2023-04-17,8.750325963,10.1223328,TRUE,NS,,,20240530,2023_1858,,
45.06004006,-64.27579001,1053,2023,1812,Agency,Ground survey,Direct from GPS,Human,,,2023-04-28,,2023-05-09,0.019572185,0.028652617,TRUE,NS,,,20240530,2023_1812,,
55.98895335,-120.5071243,1054,2023,1529,Agency,Ground survey,Direct from GPS,Human,,,2023-05-13,2023-06-05,,25.86030461,28.69002532,TRUE,BC,,,20240530,2023_1529,,
55.10571091,-123.4707466,1055,2023,1456,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-06,2023-07-08,,0.010509838,0.015759447,TRUE,BC,,,20240530,2023_1456,,
56.35765324,-103.7886496,1056,2023,1017,Agency,Satellite hotspots,Buffered points,Human,,,2023-09-26,2023-10-02,,43.11126602,46.89467851,TRUE,SK,,,20240530,2023_1017,549.5065,103.731998
51.36533902,-97.52828563,1057,2023,376,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023-05-06,,2023-05-15,5.490913864,5.490913864,,MB,,,20240530,2023_376,,
53.68693528,-124.1347342,1058,2023,1270,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-07,2023-09-16,,32.74107763,35.994549,TRUE,BC,,,20240530,2023_1270,618.457977,113.797501
45.77014081,-62.13968378,1059,2023,1906,Agency,Ground survey,Direct from GPS,Human,,,2023-05-20,,2023-05-23,0.017626293,0.025908413,TRUE,NS,,,20240530,2023_1906,,
44.67337748,-65.60706579,1060,2023,1808,Agency,Ground survey,Direct from GPS,Human,,,2023-04-10,,2023-04-10,0.050383797,0.071116494,TRUE,NS,,,20240530,2023_1808,,
57.5,-98.45444445,1061,2023,1099,Agency,Aerial survey,Buffered points,Natural,,,2023-07-01,,2023-07-28,0.298710324,0.393644352,TRUE,MB,,,20240530,2023_1099,,
63.09004011,-108.9901729,1062,2023,294,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-03,2023-09-07,2023-09-30,32.29725625,32.29725625,,NT,,,20240530,2023_294,441.348999,81.127998
54.04803227,-126.1456509,1063,2023,1565,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-07,2023-07-23,,29.99593695,33.08823925,TRUE,BC,,,20240530,2023_1565,,
56.43473125,-111.1958198,1064,2023,1700,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-02,,2023-05-02,16.15471411,18.25076542,TRUE,AB,,,20240530,2023_1700,,
52.15277778,-95.37694444,1065,2023,1043,Agency,Aerial survey,Buffered points,Human,,,2023-05-24,,2023-05-27,0.099422657,0.136701835,TRUE,MB,,,20240530,2023_1043,,
52.82332692,-124.1013707,1066,2023,1210,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-07,2023-07-28,,4.962785195,5.867939412,TRUE,BC,,,20240530,2023_1210,,
45.27050234,-73.26750528,1067,2023,1930,Agency,Satellite undefined,Processed imagery,Human,,,2023-04-13,2023-04-14,,1.301152242,1.301152242,,QC,,,20240530,2023_1930,,
54.60776154,-98.063475,1068,2023,1034,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-23,,2023-08-29,0.382359015,0.499100331,TRUE,MB,,,20240530,2023_1034,,
56.22206241,-110.9484047,1069,2023,1694,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-16,,2023-05-19,6.715157286,7.847815125,TRUE,AB,,,20240530,2023_1694,,
55.60235465,-127.24244,1070,2023,1330,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-14,2023-08-12,,7.19884486,8.390538336,TRUE,BC,,,20240530,2023_1330,,
54.65541096,-124.7404867,1071,2023,1282,Agency,Undefined,Manually delineated,Human,,,2023-05-13,2023-05-23,,1.202122307,1.501306485,TRUE,BC,,,20240530,2023_1282,,
54.10166667,-97.76111112,1072,2023,1084,Agency,Aerial survey,Buffered points,Human,,,2023-05-15,,2023-05-17,1.493350186,1.849468896,TRUE,MB,,,20240530,2023_1084,,
55.5867349,-127.2869013,1073,2023,1327,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-10,2023-10-05,,2.358640476,2.870038553,TRUE,BC,,,20240530,2023_1327,,
56.15245144,-95.91464728,1074,2023,442,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-30,,2023-08-15,5.40392931,5.40392931,,MB,,,20240530,2023_442,,
55.03225793,-103.2060617,1075,2023,998,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-11,2023-07-13,,0.905320969,1.14307582,TRUE,SK,,,20240530,2023_998,,
54.50027778,-101.5186111,1076,2023,1161,Agency,Aerial survey,Buffered points,Natural,,,2023-09-08,,2023-09-25,4.975386637,5.882263581,TRUE,MB,,,20240530,2023_1161,,
55.55306283,-123.4468286,1077,2023,1457,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-11,2023-07-31,,6.450446267,7.550162539,TRUE,BC,,,20240530,2023_1457,472.097992,128.010002
50.61119632,-126.1130168,1078,2023,1345,Agency,Aerial survey,Direct from GPS,Natural,,,2023-08-29,2023-11-10,,1.16170503,1.452746002,TRUE,BC,,,20240530,2023_1345,,
46.38043178,-76.94138395,1079,2023,2040,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-03,2023-06-08,,1.426533322,1.426533322,,QC,,,20240530,2023_2040,,
54.50710682,-113.6712747,1080,2023,1690,Agency,Aerial survey,Direct from GPS,Human,2023-05-04,2023-05-04,2023-05-04,,2023-05-05,188.4019647,193.5993443,TRUE,AB,,,20240530,2023_1690,346.302506,79.425999
51.85941436,-117.9408307,1081,2023,1412,Agency,Aerial survey,Direct from GPS,Natural,2023-08-16,2023-08-16,2023-07-21,2023-10-19,,64.8066821,69.39396067,TRUE,BC,,,20240530,2023_1412,399.449005,97.023003
58.37235944,-112.256924,1082,2023,2125,Agency,Undefined,Undefined,Natural,2023-05-28,2023-06-10,2023-05-28,,,339.3577603,340.8902994,TRUE,PC,WB,,20240530,2023_2125,522.317505,132.421494
52.92744826,-127.1711327,1083,2023,1374,Agency,Undefined,Manually delineated,Natural,,,2023-08-28,2023-11-10,,48.10951551,52.11053228,TRUE,BC,,,20240530,2023_1374,419.464996,65.345001
49.13891339,-82.19168314,1084,2023,1623,Agency,Undefined,Undefined,Natural,,,2023-06-01,2023-06-27,,90.17053751,82.19810719,TRUE,ON,,,20240530,2023_1623,,
61.79797647,-112.4541417,1085,2023,72,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-08-08,2023-09-08,2023-08-30,200.1139026,200.1139026,,NT,,,20240530,2023_72,783.934021,193.024002
53.07889761,-121.8373116,1086,2023,1197,Agency,Aerial survey,Direct from GPS,Natural,2023-05-20,2023-05-20,2023-05-18,2023-05-29,,74.28317199,79.12346398,TRUE,BC,,,20240530,2023_1197,99.888001,43.276001
51.90918462,-106.6770214,1087,2023,2143,MAFiMS,Landsat,Processed imagery,Undetermined,,,,,2023-08-22,1158.789439,1158.789439,,SK,,,20240530,2023_2143,721.5065,145.573494
53.89840785,-73.96377302,1088,2023,556,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-01,2023-07-31,2023-09-15,359.8947186,359.8947186,,QC,,,20240530,2023_556,284.531006,91.459999
55.86486125,-119.2850474,1089,2023,1650,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-05-24,15.23597013,17.25174923,TRUE,AB,,,20240530,2023_1650,,
52.05311992,-122.19567,1090,2023,1243,Agency,Satellite undefined,Manually delineated,Natural,,,2023-07-11,2023-07-12,,1.290014419,1.290014419,,BC,,,20240530,2023_1243,,
54.7054915,-124.9740504,1091,2023,1415,Agency,Undefined,Manually delineated,Natural,,,2023-08-25,2023-09-01,,1.009083338,1.268764838,TRUE,BC,,,20240530,2023_1415,,
56.53869761,-118.8605622,1092,2023,1721,Agency,Undefined,Manually delineated,Human,2023-05-05,2023-05-06,2023-05-05,,2023-05-06,252.2003799,256.2576481,TRUE,AB,,,20240530,2023_1721,354.550003,60.838501
51.96343314,-119.0637561,1093,2023,1608,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-17,2023-09-02,,1.049698424,1.317823873,TRUE,BC,,,20240530,2023_1608,,
51.93235958,-120.4684629,1094,2023,1391,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-28,2023-09-05,,10.25482245,11.79032503,TRUE,BC,,,20240530,2023_1391,383.915985,99.806999
54.24222228,-115.5662852,1095,2023,1780,Agency,Ground survey,Direct from GPS,Human,,,2023-04-23,,2023-04-15,5.797167719,6.813524197,TRUE,AB,,,20240530,2023_1780,,
50.30010749,-66.41172024,1096,2023,1965,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-19,2023-05-19,,0.021269463,0.021269463,,QC,,,20240530,2023_1965,,
55.17453638,-123.2037312,1097,2023,1462,Agency,Satellite undefined,Manually delineated,Natural,,,2023-07-21,2023-07-24,,3.721444776,3.721444776,,BC,,,20240530,2023_1462,,
48.83802346,-72.14280749,1098,2023,1937,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-06,2023-05-07,,2.183257578,2.183257578,,QC,,,20240530,2023_1937,,
57.49461495,-98.45964209,1099,2023,423,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-01,,2023-08-22,8.021516901,8.021516901,,MB,,,20240530,2023_423,,
56.51833333,-94.12388889,1100,2023,1088,Agency,Aerial survey,Buffered points,Human,,,2023-05-30,,2023-06-02,0.099353321,0.136610178,TRUE,MB,,,20240530,2023_1088,,
45.09533271,-64.47747538,1101,2023,1886,Agency,Ground survey,Direct from GPS,Human,,,2023-04-10,,2023-05-05,0.011901042,0.017760153,TRUE,NS,,,20240530,2023_1886,,
52.15416666,-95.37722222,1102,2023,1044,Agency,Aerial survey,Buffered points,Human,,,2023-05-26,,2023-05-27,0.099422689,0.136701877,TRUE,MB,,,20240530,2023_1044,,
47.52781892,-72.71016942,1103,2023,2004,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-05,,0.529014239,0.529014239,,QC,,,20240530,2023_2004,,
52.26111111,-96.7125,1104,2023,1052,Agency,Aerial survey,Buffered points,Natural,,,2023-06-06,,2023-06-07,0.099513143,0.136821447,TRUE,MB,,,20240530,2023_1052,,
55.34427025,-115.7762439,1105,2023,1755,Agency,Sentinel-2,Manually delineated,Human,,,2023-04-15,,2023-04-27,15.27793135,15.27793135,,AB,,,20240530,2023_1755,,
56.7967067,-125.1061611,1106,2023,1460,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-13,2023-07-29,,1.341858954,1.668724951,TRUE,BC,,,20240530,2023_1460,,
45.28762346,-62.08939214,1107,2023,1907,Agency,Ground survey,Direct from GPS,Human,,,2023-05-31,,2023-05-31,0.26724158,0.353690442,TRUE,NS,,,20240530,2023_1907,,
52.70950942,-67.13583175,1108,2023,2057,Agency,Sentinel-2,Manually delineated,Human,,,2023-06-13,2023-06-16,,149.2006949,149.2006949,,QC,,,20240530,2023_2057,123.172997,34.528
45.41829721,-63.3113021,1109,2023,1896,Agency,Ground survey,Direct from GPS,Human,,,2023-05-15,,2023-05-16,0.126427479,0.172227992,TRUE,NS,,,20240530,2023_1896,,
51.40823821,-124.4266145,1110,2023,1193,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-15,2023-08-30,,2.221693016,2.70964513,TRUE,BC,,,20240530,2023_1193,,
48.75901285,-71.77915011,1111,2023,1946,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-09,2023-05-10,,3.735816997,3.735816997,,QC,,,20240530,2023_1946,,
54.74929064,-110.1088527,1112,2023,1697,Agency,Aerial survey,Direct from GPS,Natural,2023-06-30,2023-07-01,2023-06-30,,2023-07-02,176.2200907,181.5490732,TRUE,AB,,,20240530,2023_1697,345.950012,45.476002
49.62527778,-96.365,1113,2023,1072,Agency,Aerial survey,Buffered points,Human,,,2023-08-07,,2023-08-08,0.09948416,0.136783135,TRUE,MB,,,20240530,2023_1072,,
54.79550497,-126.1326724,1114,2023,764,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023-05-10,2023-05-12,2023-05-25,16.64952178,16.64952178,,BC,,,20240530,2023_764,132.682999,41.605
54.24190532,-101.0235755,1115,2023,467,MAFiMS,Landsat,Processed imagery,Natural,,,2023-09-11,,2023-10-05,5.058598507,5.058598507,,MB,,,20240530,2023_467,,
48.47687514,-73.664309,1116,2023,2009,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-13,,6.74659126,6.74659126,,QC,,,20240530,2023_2009,,
47.24032699,-72.83152469,1117,2023,1984,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-28,2023-05-31,,4.593101313,4.593101313,,QC,,,20240530,2023_1984,,
54.16555556,-97.64638889,1118,2023,1109,Agency,Aerial survey,Buffered points,Human,,,2023-07-22,,2023-07-26,0.099553631,0.136874965,TRUE,MB,,,20240530,2023_1109,,
51.40882635,-120.1796932,1119,2023,1392,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-25,2023-08-08,,2.606165644,3.159043873,TRUE,BC,,,20240530,2023_1392,,
53.85629687,-126.9703493,1120,2023,1304,Agency,Ground survey,Direct from GPS,Natural,,,2023-08-17,2023-08-20,,4.166294857,4.959544138,TRUE,BC,,,20240530,2023_1304,,
50.06777778,-95.58888889,1121,2023,1076,Agency,Aerial survey,Buffered points,Human,,,2023-09-20,,2023-09-21,0.099427079,0.13670768,TRUE,MB,,,20240530,2023_1076,,
44.34312864,-65.95249668,1122,2023,1807,Agency,Ground survey,Direct from GPS,Human,2023-05-08,2023-05-08,2023-05-08,,2023-05-11,118.6657552,124.133915,TRUE,NS,,,20240530,2023_1807,33.991001,13.497
54.53416666,-96.54666666,1123,2023,1103,Agency,Aerial survey,Buffered points,Natural,,,2023-07-02,,2023-08-29,19.90223163,22.30424699,TRUE,MB,,,20240530,2023_1103,,
53.86472222,-94.62277778,1124,2023,1085,Agency,Aerial survey,Buffered points,Human,,,2023-05-15,,2023-05-16,0.397482211,0.518064915,TRUE,MB,,,20240530,2023_1085,,
53.62621716,-123.4739477,1125,2023,1220,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-08,2023-07-26,,14.07545335,15.98648864,TRUE,BC,,,20240530,2023_1220,524.823975,99.970001
54.30197087,-120.2431164,1126,2023,1541,Agency,Undefined,Manually delineated,Natural,,,2023-06-01,2023-07-06,,23.121609,25.76269219,TRUE,BC,,,20240530,2023_1541,,
54.42888889,-97.72444444,1127,2023,1096,Agency,Aerial survey,Buffered points,Natural,,,2023-06-21,,2023-07-17,0.099555984,0.136878076,TRUE,MB,,,20240530,2023_1096,,
53.84958939,-128.5933654,1128,2023,829,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-07,2023-12-19,2023-09-15,308.4752804,308.4752804,,BC,,,20240530,2023_829,296.285004,70.155998
